offset,keyLength,forkType,pad,fileID,startBlock,extent0/startBlock,extent0/blockCount,extent1/startBlock,extent1/blockCount,extent2/startBlock,extent2/blockCount,extent3/startBlock,extent3/blockCount,extent4/startBlock,extent4/blockCount,extent5/startBlock,extent5/blockCount,extent6/startBlock,extent6/blockCount,extent7/startBlock,extent7/blockCount,
950458,10,0,0,1512754,1734,7733815,105,7748025,116,7748518,35,7748554,4,7998198,73,8145875,51,655360,1512754,2382,8184495,
950534,10,0,0,1512754,2382,8270889,40,8272140,11,8274994,36,8503859,81,8520827,18,8520882,3,655360,1512754,2619,8521682,
950610,10,0,0,1512754,2619,8631438,60,8739433,110,8849166,124,8849323,1,8849327,5,8850066,13,655360,1512754,3007,8850374,
950686,10,0,0,1512754,3007,8889632,3,8901220,20,8902594,29,8902753,5,8903709,39,8922162,123,655360,1512754,3300,8996278,
950762,10,0,0,1512754,3300,9013064,5,9013099,11,9138521,86,9171613,23,9171649,12,9473779,42,655360,1512754,3613,9476009,
950838,10,0,0,1512754,3613,9534274,108,9534638,141,9534784,32,9534952,105,9535313,94,9535429,72,655360,1512754,4315,9540719,
950914,10,0,0,1512754,4315,9567199,101,9567342,25,9567515,53,9569115,325,9569908,285,9570639,35,655360,1512754,5212,9571028,
950990,10,0,0,1512754,5212,0,0,0,0,0,0,0,0,0,0,0,0,655360,1512757,29,7324185,
951066,10,0,0,1512757,29,7324257,3,7324277,9,7324292,3,7324334,3,7324368,3,7324401,3,655360,1512757,59,7324495,
951142,10,0,0,1512757,59,7325273,3,7325511,3,7325520,3,7325559,3,7326326,3,0,0,0,0,0,0,
1064462,10,0,0,1196331,341,7290318,2,7290337,3,7290412,1,7290414,10,7290483,3,7290494,2,655360,1196331,366,7290498,
1064538,10,0,0,1196331,366,7290523,2,7290546,2,7290618,1,7290631,3,7290662,1,7290666,3,655360,1196331,388,7290823,
1064614,10,0,0,1196331,388,7291018,1,7291020,2,7291037,1,7291052,1,7291056,1,7291471,5,655360,1196331,401,7291530,
1064690,10,0,0,1196331,401,7291566,1,7291574,2,7291577,3,7291581,1,7291584,1,7291621,1,655360,1196331,412,7292625,
1064766,10,0,0,1196331,412,7292722,11,7292751,2,7292764,2,7292835,5,7292915,1,7292922,2,655360,1196331,442,7292964,
1064842,10,0,0,1196331,442,7292983,2,7293174,3,7293188,1,7293197,1,7293203,2,7293206,7,655360,1196331,462,7293214,
1064918,10,0,0,1196331,462,7296538,1,7296627,5,7296641,2,7296653,2,7296669,3,7296706,2,655360,1196331,487,7296720,
1064994,10,0,0,1196331,487,7296811,1,7296823,1,7296865,3,7296883,10,7296914,1,7296988,2,655360,1196331,510,7297006,
1065070,10,0,0,1196331,510,7297068,1,7297109,1,7297111,2,7297124,1,7297128,1,7297142,1,655360,1196331,525,7297149,
1065146,10,0,0,1196331,525,7297165,2,7297168,3,7297253,3,7299574,2,7299814,2,7299818,2,655360,1196331,541,7300118,
1065222,10,0,0,1196331,541,7300750,4,7300769,2,7300787,7,7300818,2,7300821,1,7300831,4,655360,1196331,575,7300881,
1065298,10,0,0,1196331,575,7301085,2,7301200,1,7301216,1,7301284,2,7301291,1,7301293,1,655360,1196331,588,7301305,
1065374,10,0,0,1196331,588,7301311,2,7301314,2,7301317,2,7301336,2,7301663,2,7301820,2,655360,1196331,603,7301874,
1065450,10,0,0,1196331,603,7301958,2,7301961,1,7302074,1,7302078,1,7302080,1,7304330,1,655360,1196331,613,7304395,
1065526,10,0,0,1196331,613,7304468,1,7304487,1,7304508,2,7304643,1,7304704,1,7304712,3,655360,1196331,624,7304755,
1065602,10,0,0,1196331,624,7304785,3,7304972,3,7305076,1,7305087,2,7305090,2,7305176,2,655360,1196331,646,7305179,
1065678,10,0,0,1196331,646,7305187,1,7305700,4,7306104,3,7306124,4,7306254,3,7306320,2,655360,1196331,667,7306335,
1065754,10,0,0,1196331,667,7306375,2,7306454,1,7306458,2,7306477,3,7306493,2,7306496,2,655360,1196331,683,7306676,
1065830,10,0,0,1196331,683,7306844,2,7306847,2,7306965,2,7306968,2,7306971,2,7306986,1,655360,1196331,696,7307042,
1065906,10,0,0,1196331,696,7307050,2,7307106,2,7307109,2,7307372,1,7307446,3,7307450,1,655360,1196331,711,7307536,
1065982,10,0,0,1196331,711,7307630,3,7307706,3,7307719,1,7307737,6,7307887,5,7307901,1,655360,1196331,732,7307907,
1066058,10,0,0,1196331,732,7307965,1,7308352,2,7308387,2,7308416,1,7308457,2,7308462,1,655360,1196331,743,7308583,
1066134,10,0,0,1196331,743,7308925,2,7308957,1,7308965,1,7308994,1,7309035,1,7309076,1,655360,1196331,753,7309093,
1066210,10,0,0,1196331,753,7309355,1,7309433,7,7309481,8,7309502,2,7309511,1,7309697,1,655360,1196331,775,7309734,
1066286,10,0,0,1196331,775,7309757,1,7309767,2,7309771,1,7309774,3,7310121,1,7310126,2,655360,1196331,794,7310130,
1066362,10,0,0,1196331,794,7310151,4,7310331,3,7310358,2,7310362,1,7310422,1,7310427,9,655360,1196331,822,7310448,
1066438,10,0,0,1196331,822,7310536,3,7310548,1,7310580,7,7310627,1,7310631,2,7310751,1,655360,1196331,840,7310762,
1066514,10,0,0,1196331,840,7311028,2,7311045,3,7311177,3,7311197,1,7311206,1,7311372,2,655360,1196331,855,7311550,
1066590,10,0,0,1196331,855,7312776,3,7312784,1,7312870,1,7313091,1,7313098,3,7313134,6,655360,1196331,877,7313141,
1066666,10,0,0,1196331,877,7313182,1,7313203,1,7313258,1,7313260,2,7313338,2,7313348,1,655360,1196331,894,7313359,
1066742,10,0,0,1196331,894,7313444,1,7313603,2,7313620,3,7313698,1,7313770,2,7313777,1,655360,1196331,907,7313781,
1066818,10,0,0,1196331,907,7314170,1,7314318,7,7314333,1,7314399,1,7314401,1,7314426,1,655360,1196331,923,7314513,
1066894,10,0,0,1196331,923,7314902,1,7321356,1,7321537,3,7321542,1,7321807,2,7322345,7,655360,1196331,941,7322488,
1066970,10,0,0,1196331,941,7322833,3,7322949,3,7323370,2,7323382,5,7323396,6,7323423,3,655360,1196331,970,7323437,
1067046,10,0,0,1196331,970,7323688,3,7323887,4,7324010,2,7324013,1,7324015,1,7324167,1,655360,1196331,987,7324169,
1067122,10,0,0,1196331,987,7324260,7,7324286,1,0,0,0,0,0,0,0,0,0,0,0,0,
1142286,10,0,0,9478136,2258,7301163,2,7301198,2,7301209,2,7301213,1,7301222,2,7301230,2,655360,9478136,2273,7301239,
1142362,10,0,0,9478136,2273,7301272,1,7301274,1,7301282,2,7301297,2,7301309,1,7301313,1,655360,9478136,2283,7301316,
1142438,10,0,0,9478136,2283,7301335,1,7301404,1,7301416,1,7301420,1,7301596,1,7301606,1,655360,9478136,2291,7301647,
1142514,10,0,0,9478136,2291,7301680,1,7301709,1,7301715,1,7301726,2,7301730,1,7301789,2,655360,9478136,2302,7301792,
1142590,10,0,0,9478136,2302,7301956,2,7301962,1,7301967,1,7301971,1,7302031,2,7302716,1,655360,9478136,2313,7302733,
1142666,10,0,0,9478136,2313,7304156,1,7304164,1,7304173,2,7304217,1,7304219,1,7304247,2,655360,9478136,2324,7304266,
1142742,10,0,0,9478136,2324,7304285,1,7304290,1,7304317,2,7304331,1,7304334,1,7304347,1,655360,9478136,2333,7304396,
1142818,10,0,0,9478136,2333,7304461,1,7304519,1,7304540,1,7304569,2,7304601,2,7304617,1,655360,9478136,2344,7304626,
1142894,10,0,0,9478136,2344,7304692,1,7304697,1,7304726,2,7304732,2,7304740,2,7304773,2,655360,9478136,2357,7304778,
1142970,10,0,0,9478136,2357,7304944,1,7304980,2,7305080,1,7305094,2,7305098,1,7305104,1,655360,9478136,2367,7305124,
1143046,10,0,0,9478136,2367,7305188,2,7305692,1,0,0,0,0,0,0,0,0,655360,9523438,168,8603564,
1143122,10,0,0,9523438,168,8604107,20,8604289,7,8604542,13,8604593,4,8605339,4,8605351,11,655360,9523438,246,8605385,
1143198,10,0,0,9523438,246,8605779,119,8606270,2,8606340,2,8606345,1,8606473,6,8607039,28,655360,9523438,411,8607076,
1143274,10,0,0,9523438,411,8607145,9,8608781,3,8609012,4,8609060,80,8609151,1,8609276,18,655360,9523503,41,7496968,
1143350,10,0,0,9523503,41,7499218,5,7499264,6,7499272,1,7503634,4,0,0,0,0,655360,9523505,29,7492110,
1143426,10,0,0,9523505,29,0,0,0,0,0,0,0,0,0,0,0,0,655360,9523506,124,7539500,
1143502,10,0,0,9523506,124,7542817,4,7543022,10,7546753,10,7546764,1,7546813,5,0,0,655360,9523541,124,7496629,
1143578,10,0,0,9523541,124,7496973,1,0,0,0,0,0,0,0,0,0,0,655360,9526133,23,7292740,
1143654,10,0,0,9526133,23,0,0,0,0,0,0,0,0,0,0,0,0,655360,9529739,39936,15591140,
1143730,10,0,0,9529739,39936,17466630,16384,17483022,12288,17802115,8192,17896014,6144,0,0,0,0,655360,9568504,14,7455083,
1143806,10,0,0,9568504,14,7455323,2,7455360,1,7455514,1,7457332,2,7457577,2,7457598,1,655360,9568504,26,7457915,
1143882,10,0,0,9568504,26,7458910,2,7459734,2,7459884,2,7460652,1,7462127,2,7462139,1,655360,9568504,38,7462155,
1143958,10,0,0,9568504,38,7463078,2,7463313,1,7463327,1,7463342,1,7463698,1,7464273,1,655360,9568504,47,7464684,
1144034,10,0,0,9568504,47,7469590,1,7471756,1,7471846,1,7471863,1,7471985,1,7472314,1,655360,9568504,55,7472645,
1144110,10,0,0,9568504,55,7472674,2,7472743,1,7472891,1,7473519,1,7473661,1,7474977,2,655360,9568504,65,7475027,
1144186,10,0,0,9568504,65,7475391,1,7475426,1,7475493,1,7475579,1,7475614,1,7475625,2,655360,9568504,75,7475633,
1144262,10,0,0,9568504,75,7475663,1,7475680,1,7475683,1,7475687,1,7475696,1,7475724,1,655360,9568504,83,7476057,
1144338,10,0,0,9568504,83,7477547,2,7477557,2,7478094,1,7478104,2,7478142,1,7478177,2,0,0,0,0,
1789454,10,0,0,9125709,21,7314196,2,7314904,3,7322396,1,0,0,0,0,0,0,655360,9125952,22,8700443,
1789530,10,0,0,9125952,22,8700466,1,8700484,2,8700494,7,8700564,3,8700574,3,8700578,3,655360,9125952,46,8700778,
1789606,10,0,0,9125952,46,8701340,14,8701389,4,8701458,8,8701467,1,8701496,3,8701595,6,655360,9125952,101,8701910,
1789682,10,0,0,9125952,101,8702058,17,8702379,4,8702385,23,8702412,80,8702501,11,0,0,655360,9125962,9,8700772,
1789758,10,0,0,9125962,9,8701231,1,8701250,12,0,0,0,0,0,0,0,0,655360,9126140,281,9445270,
1789834,10,0,0,9126140,281,9445457,12,9445479,58,9445539,38,9445580,2,9445955,24,9445981,2,655360,9126140,540,9445996,
1789910,10,0,0,9126140,540,0,0,0,0,0,0,0,0,0,0,0,0,655360,9132476,35,7601993,
1789986,10,0,0,9132476,35,7602328,6,7602401,3,7602676,4,7602756,5,7602772,5,0,0,655360,9132775,15,7529985,
1790062,10,0,0,9132775,15,7530038,1,7530069,1,7530082,2,7530101,2,7530126,1,7530652,4,655360,9132775,28,7530801,
1790138,10,0,0,9132775,28,7530853,1,7531000,1,7531684,3,7531751,2,7539042,11,0,0,655360,9132811,11,7529558,
1790214,10,0,0,9132811,11,7529877,1,7529918,1,7530556,1,7530571,1,7530591,1,7531457,8,655360,9132811,26,7538338,
1790290,10,0,0,9132811,26,7539477,8,0,0,0,0,0,0,0,0,0,0,655360,9150723,250,7783077,
1790366,10,0,0,9150723,250,7783095,35,7783143,1,7783152,60,7783635,4,7783652,6,7783665,7,655360,9150723,377,7783799,
1790442,10,0,0,9150723,377,7783911,11,7783981,2,9279312,538,9279887,70,9280536,11,9281172,10,655360,9150723,1099,9281273,
1790518,10,0,0,9150723,1099,0,0,0,0,0,0,0,0,0,0,0,0,655360,9165546,36,7540182,
1790594,10,0,0,9165546,36,7540319,3,7541505,8,7548578,6,7583271,6,7583512,4,7583531,3,655360,9165546,93,7583553,
1790670,10,0,0,9165546,93,7583583,10,7583725,6,7583888,6,7583938,3,7584034,6,7584046,3,655360,9165546,133,7584065,
1790746,10,0,0,9165546,133,7584343,3,7584361,2,7584416,7,7584487,3,7584744,13,7584795,8,655360,9165546,178,7588042,
1790822,10,0,0,9165546,178,7590867,10,7590881,2,7590884,1,7591055,9,7591264,11,7591412,8,655360,9165546,228,7591634,
1790898,10,0,0,9165546,228,7592000,6,7593352,16,7593373,3,7593451,19,7593486,11,7593509,8,655360,9165546,299,7593647,
1790974,10,0,0,9165546,299,7593804,19,7593848,14,7594125,5,7594134,6,7594160,17,7594187,16,655360,9165546,401,7594326,
1791050,10,0,0,9165546,401,7594358,19,7594423,6,7594440,7,7594449,15,7594467,20,7594509,6,655360,9165546,493,7594524,
1791126,10,0,0,9165546,493,7594558,16,7594679,16,7594706,9,7594734,10,7594748,2,7594849,3,655360,9165546,574,7594920,
1791202,10,0,0,9165546,574,7595000,22,7595037,22,7595063,13,7595078,6,7595088,6,7595121,1,655360,9165546,671,7595124,
1791278,10,0,0,9165546,671,7595163,3,7595216,8,7595248,3,7595298,15,7595509,6,7596522,6,655360,9165546,736,7597528,
1791354,10,0,0,9165546,736,7598397,3,7598409,12,0,0,0,0,0,0,0,0,655360,9181065,174,7749371,
1791430,10,0,0,9181065,174,7749673,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1871374,10,0,0,9478136,2258,7301163,2,7301198,2,7301209,2,7301213,1,7301222,2,7301230,2,655360,9478136,2273,7301239,
1871450,10,0,0,9478136,2273,7301272,1,7301274,1,7301282,2,7301297,2,7301309,1,7301313,1,655360,9478136,2283,7301316,
1871526,10,0,0,9478136,2283,7301335,1,7301404,1,7301416,1,7301420,1,7301596,1,7301606,1,655360,9478136,2291,7301647,
1871602,10,0,0,9478136,2291,7301680,1,7301709,1,7301715,1,7301726,2,7301730,1,7301789,2,655360,9478136,2302,7301792,
1871678,10,0,0,9478136,2302,7301956,2,7301962,1,7301967,1,7301971,1,7302031,2,7302716,1,655360,9478136,2313,7302733,
1871754,10,0,0,9478136,2313,7304156,1,7304164,1,7304173,2,7304217,1,7304219,1,7304247,2,655360,9478136,2324,7304266,
1871830,10,0,0,9478136,2324,7304285,1,7304290,1,7304317,2,7304331,1,7304334,1,7304347,1,655360,9478136,2333,7304396,
1871906,10,0,0,9478136,2333,7304461,1,7304519,1,7304540,1,7304569,2,7304601,2,7304617,1,655360,9478136,2344,7304626,
1871982,10,0,0,9478136,2344,7304692,1,7304697,1,7304726,2,7304732,2,7304740,2,7304773,2,655360,9478136,2357,7304778,
1872058,10,0,0,9478136,2357,7304944,1,7304980,2,7305080,1,7305094,2,7305098,1,7305104,1,655360,9478136,2367,7305124,
1872134,10,0,0,9478136,2367,7305188,2,7305692,1,0,0,0,0,0,0,0,0,655360,9523438,168,8603564,
1872210,10,0,0,9523438,168,8604107,20,8604289,7,8604542,13,8604593,4,8605339,4,8605351,11,655360,9523438,246,8605385,
1872286,10,0,0,9523438,246,8605779,119,8606270,2,8606340,2,8606345,1,8606473,6,8607039,28,655360,9523438,411,8607076,
1872362,10,0,0,9523438,411,8607145,9,8608781,3,8609012,4,8609060,80,8609151,1,8609276,18,655360,9523503,41,7496968,
1872438,10,0,0,9523503,41,7499218,5,7499264,6,7499272,1,7503634,4,0,0,0,0,655360,9523505,29,7492110,
1872514,10,0,0,9523505,29,0,0,0,0,0,0,0,0,0,0,0,0,655360,9523506,124,7539500,
1872590,10,0,0,9523506,124,7542817,4,7543022,10,7546753,10,7546764,1,7546813,5,0,0,655360,9523541,124,7496629,
1872666,10,0,0,9523541,124,7496973,1,0,0,0,0,0,0,0,0,0,0,655360,9526133,23,7292740,
1872742,10,0,0,9526133,23,0,0,0,0,0,0,0,0,0,0,0,0,655360,9529739,39936,15591140,
1872818,10,0,0,9529739,39936,17466630,16384,17483022,12288,17802115,8192,17896014,6144,0,0,0,0,655360,9568504,14,7455083,
1872894,10,0,0,9568504,14,7455323,2,7455360,1,7455514,1,7457332,2,7457577,2,7457598,1,655360,9568504,26,7457915,
1872970,10,0,0,9568504,26,7458910,2,7459734,2,7459884,2,7460652,1,7462127,2,7462139,1,655360,9568504,38,7462155,
1873046,10,0,0,9568504,38,7463078,2,7463313,1,7463327,1,7463342,1,7463698,1,7464273,1,655360,9568504,47,7464684,
1873122,10,0,0,9568504,47,7469590,1,7471756,1,7471846,1,7471863,1,7471985,1,7472314,1,655360,9568504,55,7472645,
1873198,10,0,0,9568504,55,7472674,2,7472743,1,7472891,1,7473519,1,7473661,1,7474977,2,655360,9568504,65,7475027,
1873274,10,0,0,9568504,65,7475391,1,7475426,1,7475493,1,7475579,1,7475614,1,7475625,2,655360,9568504,75,7475633,
1873350,10,0,0,9568504,75,7475663,1,7475680,1,7475683,1,7475687,1,7475696,1,7475724,1,655360,9568504,83,7476057,
1873426,10,0,0,9568504,83,7477547,2,7477557,2,7478094,1,7478104,2,7478142,1,7478177,2,0,0,0,0,
2616846,10,0,0,795960,625,7603424,2,7603435,2,7603439,6,7603473,1,7603524,5,7603542,3,655360,795960,656,7603551,
2616922,10,0,0,795960,656,7603689,1,7603779,1,7603783,2,7603821,1,7603983,8,7603999,3,655360,795960,689,7604177,
2616998,10,0,0,795960,689,7604189,4,7604205,2,7604229,2,7604233,1,7604235,1,7604239,3,655360,795960,704,7604295,
2617074,10,0,0,795960,704,7604413,7,7604950,2,7605016,2,7605020,1,7605484,1,7605639,4,655360,795960,735,7605667,
2617150,10,0,0,795960,735,7605926,3,7606054,3,7606065,2,7606119,1,7606359,2,7606364,3,655360,795960,756,7606559,
2617226,10,0,0,795960,756,7606622,2,7606625,3,7606738,4,7606799,2,7606895,1,7606897,2,655360,795960,775,7606903,
2617302,10,0,0,795960,775,7643215,6,7643761,10,7643797,5,7643828,3,7644052,10,7644189,4,655360,795960,824,7644205,
2617378,10,0,0,795960,824,7644565,4,7644943,2,7645356,10,7645418,3,7645669,1,7645673,15,655360,795960,869,7645702,
2617454,10,0,0,795960,869,7645772,14,7645809,12,7645910,5,7645994,14,7646013,6,7646037,7,655360,795960,945,7646110,
2617530,10,0,0,795960,945,7646189,1,7646208,11,7646738,39,7646820,5,0,0,0,0,655360,1196286,200,7176669,
2617606,10,0,0,1196286,200,7176792,21,7177838,26,7207560,28,7207592,12,7207605,5,7207633,1,655360,1196286,350,7207665,
2617682,10,0,0,1196286,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2629134,10,0,0,1196999,50,7291567,7,7291611,7,7292406,4,7292502,16,7293189,8,7296504,12,655360,1196999,112,7299895,
2629210,10,0,0,1196999,112,7300408,8,7300742,7,7301598,8,7304269,4,7304586,4,7304677,4,655360,1196999,164,7313629,
2629286,10,0,0,1196999,164,7313863,4,7321470,8,7338464,29,7342181,12,7344758,8,7345027,7,655360,1196999,246,7345039,
2629362,10,0,0,1196999,246,7347026,3,7347081,3,7348941,3,7349556,12,7349887,8,7350336,3,655360,1196999,284,7350418,
2629438,10,0,0,1196999,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3493390,10,0,0,1200073,86693,26772342,60,26774724,61,26775103,60,26775736,64,26775870,61,26776906,60,655360,1200073,87183,26804523,
3493466,10,0,0,1200073,87183,26837188,60,26837726,61,26837945,59,26838486,62,26838558,65,26838769,60,655360,1200073,87675,26839522,
3493542,10,0,0,1200073,87675,26915473,65,26919212,67,26926418,71,26935172,71,26935309,71,26936229,70,655360,1200073,88204,26936717,
3493618,10,0,0,1200073,88204,26951774,69,26954062,67,26954566,66,26960002,70,26967967,66,26968541,72,655360,1200073,88749,26969466,
3493694,10,0,0,1200073,88749,26969914,67,26970436,69,26971775,70,26973313,71,27000774,70,27001014,67,655360,1200073,89292,27033600,
3493770,10,0,0,1200073,89292,27065465,67,27066514,70,27099136,69,27099243,67,27131965,69,27132044,72,655360,1200073,89842,27154834,
3493846,10,0,0,1200073,89842,27164788,68,27164920,75,27197475,69,27197643,65,27204179,67,27205742,69,655360,1200073,90389,27206127,
3493922,10,0,0,1200073,90389,27211963,62,27230240,69,27230334,65,27230519,71,27231010,63,27232483,70,655360,1200073,90928,27248758,
3493998,10,0,0,1200073,90928,27263395,70,27264011,62,27266350,69,27296035,70,27328591,67,27361468,66,655360,1200073,91466,27394488,
3494074,10,0,0,1200073,91466,27459882,70,27460019,73,27460148,68,27460458,69,27460599,70,27492955,65,655360,1200073,92021,27525337,
3494150,10,0,0,1200073,92021,27539780,66,27539857,65,27539965,69,27558245,70,27581003,62,27582155,64,655360,1200073,92549,27590519,
3494226,10,0,0,1200073,92549,27593227,72,27623526,69,27656097,68,27656417,67,27689097,62,27689295,64,655360,1200073,93083,27689413,
3494302,10,0,0,1200073,93083,27735889,61,27736208,60,27755092,65,27787452,65,27787773,64,27816108,62,655360,1200073,93586,27820168,
3494378,10,0,0,1200073,93586,27820699,61,27852838,62,27885758,61,27918539,60,27951176,61,27951333,62,655360,1200073,94078,27984090,
3494454,10,0,0,1200073,94078,28049408,60,28082314,61,28082418,64,28082505,64,28115035,62,28147771,62,655360,1200073,94570,28168309,
3494530,10,0,0,1200073,94570,28181498,61,28181588,61,28183422,65,28183508,61,28213553,65,28246647,62,655360,1200073,95066,28246822,
3494606,10,0,0,1200073,95066,28278786,62,28283076,61,28302533,61,28303264,62,28310305,61,28311658,61,655360,1200073,95560,28344604,
3494682,10,0,0,1200073,95560,28377397,61,28409973,61,28410270,62,28410394,62,28429651,62,28429729,66,655360,1200073,96058,28433238,
3494758,10,0,0,1200073,96058,28456968,184,28457164,64,28475661,61,28540741,65,28540979,60,28573435,62,655360,1200073,96678,28583757,
3494834,10,0,0,1200073,96678,28638849,64,28639353,60,28640233,61,28640303,65,28671816,62,28672470,75,655360,1200073,97187,28738170,
3494910,10,0,0,1200073,97187,28770197,80,28802702,77,28803108,70,28803820,73,28830043,83,28835875,76,655360,1200073,97796,28838011,
3494986,10,0,0,1200073,97796,28868493,71,28868623,73,28900974,75,28952278,77,28957144,78,29000584,81,655360,1200073,98394,29002788,
3495062,10,0,0,1200073,98394,29064999,83,29097545,74,29098112,72,29118296,46,29164278,74,29167492,77,655360,1200073,98973,29168641,
3495138,10,0,0,1200073,98973,29195981,73,29196707,75,29197081,40,29261824,125,29262151,61,29283305,61,655360,1200073,99555,29290630,
3495214,10,0,0,1200073,99555,29298662,61,29327332,61,29328150,61,29329272,61,29360098,62,29391173,62,655360,1200073,100045,29391245,
3495290,10,0,0,1200073,100045,29393040,61,29395467,60,29425932,62,29438930,61,29439334,60,29445885,62,655360,1200073,100532,29446543,
3495366,10,0,0,1200073,100532,29447887,61,29450290,61,29450644,60,29453933,61,29454399,61,29454531,62,655360,1200073,101020,29455096,
3495442,10,0,0,1200073,101020,29455609,61,29456220,60,29457274,61,29458297,61,29458846,63,29490987,60,655360,1200073,101511,29491386,
3495518,10,0,0,1200073,101511,29492330,67,29521956,75,29523667,74,29524018,74,29524108,73,29527926,69,655360,1200073,102066,29528005,
3495594,10,0,0,1200073,102066,29556460,67,29581700,67,29584510,64,29622086,70,29622272,67,29710055,70,655360,1200073,102614,29757873,
3495670,10,0,0,1200073,102614,29982442,68,30095688,75,30145322,74,30146425,75,30146659,68,30146863,69,655360,1200073,103179,30179351,
3495746,10,0,0,1200073,103179,30212245,72,30245117,72,30245202,71,30277632,69,30277798,70,30310534,65,655360,1200073,103738,30310620,
3495822,10,0,0,1200073,103738,30343159,61,30366319,66,30441561,72,30473969,67,30605123,73,30703699,71,655360,1200073,104272,30736078,
3495898,10,0,0,1200073,104272,30801654,69,30801735,72,30834752,73,30867170,70,30899840,74,30899931,76,655360,1200073,104856,30928771,
3495974,10,0,0,1200073,104856,30966073,75,30990492,64,30990570,68,30996197,67,31062141,70,31062241,64,655360,1200073,105413,31063693,
3496050,10,0,0,1200073,105413,31097073,63,31097292,66,31109882,64,31117223,72,31125880,69,31129881,70,655360,1200073,105944,31132202,
3496126,10,0,0,1200073,105944,31134621,73,31162428,69,31163022,67,31164020,69,31195324,65,31228485,72,655360,1200073,106490,31260225,
3496202,10,0,0,1200073,106490,31260738,69,31261109,70,31261200,73,31293495,72,31294395,71,31295099,73,655360,1200073,107055,31322575,
3496278,10,0,0,1200073,107055,31322858,68,31322942,67,31326263,69,31326397,70,31359283,66,31359387,67,655360,1200073,107598,31359739,
3496354,10,0,0,1200073,107598,31404470,64,31405005,64,31405087,68,31406119,69,31417625,69,31425285,70,655360,1200073,108135,31457427,
3496430,10,0,0,1200073,108135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5283342,10,0,0,1200073,86693,26772342,60,26774724,61,26775103,60,26775736,64,26775870,61,26776906,60,655360,1200073,87183,26804523,
5283418,10,0,0,1200073,87183,26837188,60,26837726,61,26837945,59,26838486,62,26838558,65,26838769,60,655360,1200073,87675,26839522,
5283494,10,0,0,1200073,87675,26915473,65,26919212,67,26926418,71,26935172,71,26935309,71,26936229,70,655360,1200073,88204,26936717,
5283570,10,0,0,1200073,88204,26951774,69,26954062,67,26954566,66,26960002,70,26967967,66,26968541,72,655360,1200073,88749,26969466,
5283646,10,0,0,1200073,88749,26969914,67,26970436,69,26971775,70,26973313,71,27000774,70,27001014,67,655360,1200073,89292,27033600,
5283722,10,0,0,1200073,89292,27065465,67,27066514,70,27099136,69,27099243,67,27131965,69,27132044,72,655360,1200073,89842,27154834,
5283798,10,0,0,1200073,89842,27164788,68,27164920,75,27197475,69,27197643,65,27204179,67,27205742,69,655360,1200073,90389,27206127,
5283874,10,0,0,1200073,90389,27211963,62,27230240,69,27230334,65,27230519,71,27231010,63,27232483,70,655360,1200073,90928,27248758,
5283950,10,0,0,1200073,90928,27263395,70,27264011,62,27266350,69,27296035,70,27328591,67,27361468,66,655360,1200073,91466,27394488,
5284026,10,0,0,1200073,91466,27459882,70,27460019,73,27460148,68,27460458,69,27460599,70,27492955,65,655360,1200073,92021,27525337,
5284102,10,0,0,1200073,92021,27539780,66,27539857,65,27539965,69,27558245,70,27581003,62,27582155,64,655360,1200073,92549,27590519,
5284178,10,0,0,1200073,92549,27593227,72,27623526,69,27656097,68,27656417,67,27689097,62,27689295,64,655360,1200073,93083,27689413,
5284254,10,0,0,1200073,93083,27735889,61,27736208,60,27755092,65,27787452,65,27787773,64,27816108,62,655360,1200073,93586,27820168,
5284330,10,0,0,1200073,93586,27820699,61,27852838,62,27885758,61,27918539,60,27951176,61,27951333,62,655360,1200073,94078,27984090,
5284406,10,0,0,1200073,94078,28049408,60,28082314,61,28082418,64,28082505,64,28115035,62,28147771,62,655360,1200073,94570,28168309,
5284482,10,0,0,1200073,94570,28181498,61,28181588,61,28183422,65,28183508,61,28213553,65,28246647,62,655360,1200073,95066,28246822,
5284558,10,0,0,1200073,95066,28278786,62,28283076,61,28302533,61,28303264,62,28310305,61,28311658,61,655360,1200073,95560,28344604,
5284634,10,0,0,1200073,95560,28377397,61,28409973,61,28410270,62,28410394,62,28429651,62,28429729,66,655360,1200073,96058,28433238,
5284710,10,0,0,1200073,96058,28456968,184,28457164,64,28475661,61,28540741,65,28540979,60,28573435,62,655360,1200073,96678,28583757,
5284786,10,0,0,1200073,96678,28638849,64,28639353,60,28640233,61,28640303,65,28671816,62,28672470,75,655360,1200073,97187,28738170,
5284862,10,0,0,1200073,97187,28770197,80,28802702,77,28803108,70,28803820,73,28830043,83,28835875,76,655360,1200073,97796,28838011,
5284938,10,0,0,1200073,97796,28868493,71,28868623,73,28900974,75,28952278,77,28957144,78,29000584,81,655360,1200073,98394,29002788,
5285014,10,0,0,1200073,98394,29064999,83,29097545,74,29098112,72,29118296,46,29164278,74,29167492,77,655360,1200073,98973,29168641,
5285090,10,0,0,1200073,98973,29195981,73,29196707,75,29197081,40,29261824,125,29262151,61,29283305,61,655360,1200073,99555,29290630,
