keyLength,forkType,pad,fileID,startBlock,extent0,extent1,extent2,extent3,extent4,extent5,extent6,extent7,
10,0,0,1196331,365,7289167~7289167,7289169~7289169,7289190~7289191,7289200~7289200,7289248~7289249,7289252~7289253,655360~1851690,377~7289649,
10,0,0,1196331,377,7289306~7289306,7289309~7289309,7289327~7289331,7289338~7289339,7289347~7289349,7289352~7289352,655360~1851690,395~7289791,
10,0,0,1196331,395,7289436~7289437,7289777~7289781,7289808~7289808,7289813~7289814,7289957~7289957,7289959~7289960,655360~1851690,411~7290378,
10,0,0,1196331,411,7290032~7290033,7290044~7290046,7290049~7290051,7290053~7290053,7290063~7290063,7290065~7290068,655360~1851690,431~7290537,
10,0,0,1196331,431,7290140~7290140,7290143~7290151,7290153~7290155,7290157~7290157,7290223~7290224,7290240~7290240,655360~1851690,451~7290694,
10,0,0,1196331,451,7290274~7290274,7290285~7290287,7290299~7290299,7290308~7290308,7290318~7290320,7290324~7290325,655360~1851690,464~7290870,
10,0,0,1196331,464,7290493~7290493,7290495~7290496,7290498~7290500,7290509~7290510,7290520~7290520,7290546~7290546,655360~1851690,484~7291166,
10,0,0,1196331,484,7290928~7290928,7290941~7290941,7290957~7290958,7291002~7291003,7291006~7291010,7291028~7291028,655360~1851690,499~7291551,
10,0,0,1196331,499,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,
10,0,0,679833,11169,8605426~8605437,8605502~8605510,8605548~8605551,8605573~8605588,8605603~8605611,8605633~8605643,655360~1335192,11259~8624391,
10,0,0,679833,11259,8618055~8618106,8630299~8630607,8631211~8631311,8631357~8631396,0~-1,0~-1,655360~1446414,23~7138177,
10,0,0,791055,23,7138633~7138633,7138648~7138648,7138799~7138799,7138802~7138803,7138953~7138954,7138959~7138962,655360~1446414,39~7139041,
10,0,0,791055,39,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,655360~1451319,336~7523998,
10,0,0,795960,336,7523718~7523720,7523781~7523781,7523828~7523828,7524165~7524175,7524180~7524185,7524294~7524294,655360~1451319,361~7524657,
10,0,0,795960,361,7524394~7524395,7524401~7524401,7524476~7524478,7524573~7524587,7524590~7524624,7525788~7525807,655360~1451319,451~7526534,
10,0,0,795960,451,7599902~7599934,7600007~7600023,7600027~7600027,7600046~7600061,7600130~7600132,7600134~7600141,655360~1451319,553~7601708,
10,0,0,795960,553,7601973~7601973,7602000~7602000,7602103~7602103,7602111~7602111,7603099~7603101,7603141~7603144,655360~1451319,570~7603739,
10,0,0,795960,570,7603272~7603284,7603294~7603294,7603296~7603296,7603300~7603303,7603330~7603331,7603337~7603342,655360~1451319,625~7603973,
10,0,0,795960,625,7603424~7603425,7603435~7603436,7603439~7603444,7603473~7603473,7603524~7603528,7603542~7603544,655360~1451319,656~7604206,
10,0,0,795960,656,7603689~7603689,7603779~7603779,7603783~7603784,7603821~7603821,7603983~7603990,7603999~7604001,655360~1451319,689~7604865,
10,0,0,795960,689,7604189~7604192,7604205~7604206,7604229~7604230,7604233~7604233,7604235~7604235,7604239~7604241,655360~1451319,704~7604998,
10,0,0,795960,704,7604413~7604419,7604950~7604951,7605016~7605017,7605020~7605020,7605484~7605484,7605639~7605642,655360~1451319,735~7606401,
10,0,0,795960,735,7605926~7605928,7606054~7606056,7606065~7606066,7606119~7606119,7606359~7606360,7606364~7606366,655360~1451319,756~7607314,
10,0,0,795960,756,7606622~7606623,7606625~7606627,7606738~7606741,7606799~7606800,7606895~7606895,7606897~7606898,655360~1451319,775~7607677,
10,0,0,795960,775,7643215~7643220,7643761~7643770,7643797~7643801,7643828~7643830,7644052~7644061,7644189~7644192,655360~1451319,824~7645028,
10,0,0,795960,824,7644565~7644568,7644943~7644944,7645356~7645365,7645418~7645420,7645669~7645669,7645673~7645687,655360~1451319,869~7646570,
10,0,0,795960,869,7645772~7645785,7645809~7645820,7645910~7645914,7645994~7646007,0~-1,0~-1,655360~1851645,200~7176868,
10,0,0,1196286,200,7176792~7176812,7177838~7177863,7207560~7207587,7207592~7207603,0~-1,0~-1,655360~1851690,42~7282350,
10,0,0,1196331,42,7282322~7282329,7282331~7282331,7282383~7282383,7282436~7282437,7282439~7282439,7282459~7282459,655360~1851690,66~7282528,
10,0,0,1196331,66,7282477~7282478,7282496~7282496,7282538~7282540,7282545~7282546,7282585~7282585,7282591~7282592,655360~1851690,81~7282698,
10,0,0,1196331,81,7282645~7282645,7282653~7282653,7282658~7282659,7282762~7282763,7282768~7282768,7282773~7282773,655360~1851690,93~7282882,
10,0,0,1196331,93,7282797~7282798,7282800~7282800,7282809~7282810,7282828~7282828,7282844~7282845,7282849~7282850,655360~1851690,106~7282961,
10,0,0,1196331,106,7282883~7282883,7282926~7282926,7282968~7282968,7283758~7283763,7283814~7283814,7283818~7283819,655360~1851690,120~7283962,
10,0,0,1196331,120,7283857~7283857,7283862~7283863,7283891~7283891,7283930~7283930,7283961~7283961,7283968~7283969,655360~1851690,130~7284128,
10,0,0,1196331,130,7284431~7284433,7284437~7284437,7284523~7284523,7284527~7284528,7284542~7284542,7284544~7284545,655360~1851690,142~7284713,
10,0,0,1196331,142,7284593~7284593,7284621~7284621,7284676~7284676,7285451~7285451,7285936~7285937,7285944~7285951,655360~1851690,158~7286114,
10,0,0,1196331,158,7286013~7286013,7286241~7286241,7286244~7286245,7286288~7286290,7286409~7286410,7286412~7286414,655360~1851690,172~7286701,
10,0,0,1196331,172,7286750~7286750,7286759~7286761,7286802~7286802,7286814~7286814,7286819~7286819,7286860~7286860,655360~1851690,183~7287158,
10,0,0,1196331,183,7286998~7287000,7287007~7287011,7287014~7287015,7287017~7287018,7287024~7287024,7287034~7287035,655360~1851690,200~7287241,
10,0,0,1196331,200,7287046~7287046,7287048~7287048,7287066~7287067,7287069~7287070,7287197~7287198,7287228~7287229,655360~1851690,212~7287460,
10,0,0,1196331,212,7287291~7287291,7287309~7287310,7287351~7287352,7287361~7287362,7287365~7287365,7287387~7287387,655360~1851690,228~7287747,
10,0,0,1196331,228,7287540~7287543,7287655~7287656,7287694~7287697,7287703~7287704,7287706~7287706,7287709~7287712,655360~1851690,247~7287963,
10,0,0,1196331,247,7287918~7287918,7287941~7287943,7288047~7288047,7288053~7288053,7288095~7288102,7288104~7288104,655360~1851690,270~7288376,
10,0,0,1196331,270,7288193~7288194,7288196~7288196,7288223~7288228,7288257~7288261,7288283~7288287,7288290~7288290,655360~1851690,294~7288587,
10,0,0,1196331,294,7288350~7288350,7288368~7288383,7288398~7288405,7288407~7288407,7288415~7288415,7288418~7288419,655360~1851690,329~7288749,
10,0,0,1196331,329,7288443~7288444,7288447~7288447,7288510~7288515,7288521~7288521,7288540~7288542,7288544~7288544,655360~1851690,345~7288904,
10,0,0,1196331,345,7288638~7288638,7288643~7288643,7288842~7288842,7288850~7288850,7288862~7288862,7288913~7288914,655360~1851690,355~7289279,
10,0,0,1196331,355,7288942~7288942,7288951~7288951,7289000~7289000,7289115~7289115,7289131~7289131,7289145~7289145,655360~1851690,365~7289516,
10,0,0,1196331,365,7289167~7289167,7289169~7289169,7289190~7289191,7289200~7289200,7289248~7289249,7289252~7289253,655360~1851690,377~7289649,
10,0,0,1196331,377,7289306~7289306,7289309~7289309,7289327~7289331,7289338~7289339,7289347~7289349,7289352~7289352,655360~1851690,395~7289791,
10,0,0,1196331,395,7289436~7289437,7289777~7289781,7289808~7289808,7289813~7289814,7289957~7289957,7289959~7289960,655360~1851690,411~7290378,
10,0,0,1196331,411,7290032~7290033,7290044~7290046,7290049~7290051,7290053~7290053,7290063~7290063,7290065~7290068,655360~1851690,431~7290537,
10,0,0,1196331,431,7290140~7290140,7290143~7290151,7290153~7290155,7290157~7290157,7290223~7290224,7290240~7290240,655360~1851690,451~7290694,
10,0,0,1196331,451,7290274~7290274,7290285~7290287,7290299~7290299,7290308~7290308,7290318~7290320,7290324~7290325,655360~1851690,464~7290870,
10,0,0,1196331,464,7290493~7290493,7290495~7290496,7290498~7290500,7290509~7290510,7290520~7290520,7290546~7290546,655360~1851690,484~7291166,
10,0,0,1196331,484,7290928~7290928,7290941~7290941,7290957~7290958,7291002~7291003,7291006~7291010,7291028~7291028,655360~1851690,499~7291551,
10,0,0,1196331,499,7291127~7291127,7291130~7291131,7291133~7291133,7291187~7291187,7291189~7291189,7291191~7291191,0~-1,0~-1,
10,0,0,679833,11169,8605426~8605437,8605502~8605510,8605548~8605551,8605573~8605588,8605603~8605611,8605633~8605643,655360~1335192,11259~8624391,
10,0,0,679833,11259,8618055~8618106,8630299~8630607,8631211~8631311,8631357~8631396,0~-1,0~-1,655360~1446414,23~7138177,
10,0,0,791055,23,7138633~7138633,7138648~7138648,7138799~7138799,7138802~7138803,7138953~7138954,7138959~7138962,655360~1446414,39~7139041,
10,0,0,791055,39,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,655360~1451319,336~7523998,
10,0,0,795960,336,7523718~7523720,7523781~7523781,7523828~7523828,7524165~7524175,7524180~7524185,7524294~7524294,655360~1451319,361~7524657,
10,0,0,795960,361,7524394~7524395,7524401~7524401,7524476~7524478,7524573~7524587,7524590~7524624,7525788~7525807,655360~1451319,451~7526534,
10,0,0,795960,451,7599902~7599934,7600007~7600023,7600027~7600027,7600046~7600061,7600130~7600132,7600134~7600141,655360~1451319,553~7601708,
10,0,0,795960,553,7601973~7601973,7602000~7602000,7602103~7602103,7602111~7602111,7603099~7603101,7603141~7603144,655360~1451319,570~7603739,
10,0,0,795960,570,7603272~7603284,7603294~7603294,7603296~7603296,7603300~7603303,7603330~7603331,7603337~7603342,655360~1451319,625~7603973,
10,0,0,795960,625,7603424~7603425,7603435~7603436,7603439~7603444,7603473~7603473,7603524~7603528,7603542~7603544,655360~1451319,656~7604206,
10,0,0,795960,656,7603689~7603689,7603779~7603779,7603783~7603784,7603821~7603821,7603983~7603990,7603999~7604001,655360~1451319,689~7604865,
10,0,0,795960,689,7604189~7604192,7604205~7604206,7604229~7604230,7604233~7604233,7604235~7604235,7604239~7604241,655360~1451319,704~7604998,
10,0,0,795960,704,7604413~7604419,7604950~7604951,7605016~7605017,7605020~7605020,7605484~7605484,7605639~7605642,655360~1451319,735~7606401,
10,0,0,795960,735,7605926~7605928,7606054~7606056,7606065~7606066,7606119~7606119,7606359~7606360,7606364~7606366,655360~1451319,756~7607314,
10,0,0,795960,756,7606622~7606623,7606625~7606627,7606738~7606741,7606799~7606800,7606895~7606895,7606897~7606898,655360~1451319,775~7607677,
10,0,0,795960,775,7643215~7643220,7643761~7643770,7643797~7643801,7643828~7643830,7644052~7644061,7644189~7644192,655360~1451319,824~7645028,
10,0,0,795960,824,7644565~7644568,7644943~7644944,7645356~7645365,7645418~7645420,7645669~7645669,7645673~7645687,655360~1451319,869~7646570,
10,0,0,795960,869,7645772~7645785,7645809~7645820,7645910~7645914,7645994~7646007,0~-1,0~-1,655360~1851645,200~7176868,
10,0,0,1196286,200,7176792~7176812,7177838~7177863,7207560~7207587,7207592~7207603,0~-1,0~-1,655360~1851690,42~7282350,
10,0,0,1196331,42,7282322~7282329,7282331~7282331,7282383~7282383,7282436~7282437,7282439~7282439,7282459~7282459,655360~1851690,66~7282528,
10,0,0,1196331,66,7282477~7282478,7282496~7282496,7282538~7282540,7282545~7282546,7282585~7282585,7282591~7282592,655360~1851690,81~7282698,
10,0,0,1196331,81,7282645~7282645,7282653~7282653,7282658~7282659,7282762~7282763,7282768~7282768,7282773~7282773,655360~1851690,93~7282882,
10,0,0,1196331,93,7282797~7282798,7282800~7282800,7282809~7282810,7282828~7282828,7282844~7282845,7282849~7282850,655360~1851690,106~7282961,
10,0,0,1196331,106,7282883~7282883,7282926~7282926,7282968~7282968,7283758~7283763,7283814~7283814,7283818~7283819,655360~1851690,120~7283962,
10,0,0,1196331,120,7283857~7283857,7283862~7283863,7283891~7283891,7283930~7283930,7283961~7283961,7283968~7283969,655360~1851690,130~7284128,
10,0,0,1196331,130,7284431~7284433,7284437~7284437,7284523~7284523,7284527~7284528,7284542~7284542,7284544~7284545,655360~1851690,142~7284713,
10,0,0,1196331,142,7284593~7284593,7284621~7284621,7284676~7284676,7285451~7285451,7285936~7285937,7285944~7285951,655360~1851690,158~7286114,
10,0,0,1196331,158,7286013~7286013,7286241~7286241,7286244~7286245,7286288~7286290,7286409~7286410,7286412~7286414,655360~1851690,172~7286701,
10,0,0,1196331,172,7286750~7286750,7286759~7286761,7286802~7286802,7286814~7286814,7286819~7286819,7286860~7286860,655360~1851690,183~7287158,
10,0,0,1196331,183,7286998~7287000,7287007~7287011,7287014~7287015,7287017~7287018,7287024~7287024,7287034~7287035,655360~1851690,200~7287241,
10,0,0,1196331,200,7287046~7287046,7287048~7287048,7287066~7287067,7287069~7287070,7287197~7287198,7287228~7287229,655360~1851690,212~7287460,
10,0,0,1196331,212,7287291~7287291,7287309~7287310,7287351~7287352,7287361~7287362,7287365~7287365,7287387~7287387,655360~1851690,228~7287747,
10,0,0,1196331,228,7287540~7287543,7287655~7287656,7287694~7287697,7287703~7287704,7287706~7287706,7287709~7287712,655360~1851690,247~7287963,
10,0,0,1196331,247,7287918~7287918,7287941~7287943,7288047~7288047,7288053~7288053,7288095~7288102,7288104~7288104,655360~1851690,270~7288376,
10,0,0,1196331,270,7288193~7288194,7288196~7288196,7288223~7288228,7288257~7288261,7288283~7288287,7288290~7288290,655360~1851690,294~7288587,
10,0,0,1196331,294,7288350~7288350,7288368~7288383,7288398~7288405,7288407~7288407,7288415~7288415,7288418~7288419,655360~1851690,329~7288749,
10,0,0,1196331,329,7288443~7288444,7288447~7288447,7288510~7288515,7288521~7288521,7288540~7288542,7288544~7288544,655360~1851690,345~7288904,
10,0,0,1196331,345,7288638~7288638,7288643~7288643,7288842~7288842,7288850~7288850,7288862~7288862,7288913~7288914,655360~1851690,355~7289279,
10,0,0,1196331,355,7288942~7288942,7288951~7288951,7289000~7289000,7289115~7289115,7289131~7289131,7289145~7289145,655360~1851690,365~7289516,
10,0,0,1196331,365,7289167~7289167,7289169~7289169,7289190~7289191,7289200~7289200,7289248~7289249,7289252~7289253,655360~1851690,377~7289649,
10,0,0,1196331,377,7289306~7289306,7289309~7289309,7289327~7289331,7289338~7289339,7289347~7289349,7289352~7289352,655360~1851690,395~7289791,
10,0,0,1196331,395,7289436~7289437,7289777~7289781,7289808~7289808,7289813~7289814,7289957~7289957,7289959~7289960,655360~1851690,411~7290378,
10,0,0,1196331,411,7290032~7290033,7290044~7290046,7290049~7290051,7290053~7290053,7290063~7290063,7290065~7290068,655360~1851690,431~7290537,
10,0,0,1196331,431,7290140~7290140,7290143~7290151,7290153~7290155,7290157~7290157,7290223~7290224,7290240~7290240,655360~1851690,451~7290694,
10,0,0,1196331,451,7290274~7290274,7290285~7290287,7290299~7290299,7290308~7290308,7290318~7290320,7290324~7290325,655360~1851690,464~7290870,
10,0,0,1196331,464,7290493~7290493,7290495~7290496,7290498~7290500,7290509~7290510,7290520~7290520,7290546~7290546,655360~1851690,484~7291166,
10,0,0,1196331,484,7290928~7290928,7290941~7290941,7290957~7290958,7291002~7291003,7291006~7291010,7291028~7291028,655360~1851690,499~7291551,
10,0,0,1196331,499,7291127~7291127,7291130~7291131,7291133~7291133,7291187~7291187,7291189~7291189,7291191~7291192,0~-1,0~-1,
10,0,0,679833,11169,8605426~8605437,8605502~8605510,8605548~8605551,8605573~8605588,8605603~8605611,8605633~8605643,655360~1335192,11259~8624391,
10,0,0,679833,11259,8618055~8618106,8630299~8630607,8631211~8631311,8631357~8631396,0~-1,0~-1,655360~1446414,23~7138177,
10,0,0,791055,23,7138633~7138633,7138648~7138648,7138799~7138799,7138802~7138803,7138953~7138954,7138959~7138962,655360~1446414,39~7139041,
10,0,0,791055,39,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,655360~1451319,336~7523998,
10,0,0,795960,336,7523718~7523720,7523781~7523781,7523828~7523828,7524165~7524175,7524180~7524185,7524294~7524294,655360~1451319,361~7524657,
10,0,0,795960,361,7524394~7524395,7524401~7524401,7524476~7524478,7524573~7524587,7524590~7524624,7525788~7525807,655360~1451319,451~7526534,
10,0,0,795960,451,7599902~7599934,7600007~7600023,7600027~7600027,7600046~7600061,7600130~7600132,7600134~7600141,655360~1451319,553~7601708,
10,0,0,795960,553,7601973~7601973,7602000~7602000,7602103~7602103,7602111~7602111,7603099~7603101,7603141~7603144,655360~1451319,570~7603739,
10,0,0,795960,570,7603272~7603284,7603294~7603294,7603296~7603296,7603300~7603303,7603330~7603331,7603337~7603342,655360~1451319,625~7603973,
10,0,0,795960,625,7603424~7603425,7603435~7603436,7603439~7603444,7603473~7603473,7603524~7603528,7603542~7603544,655360~1451319,656~7604206,
10,0,0,795960,656,7603689~7603689,7603779~7603779,7603783~7603784,7603821~7603821,7603983~7603990,7603999~7604001,655360~1451319,689~7604865,
10,0,0,795960,689,7604189~7604192,7604205~7604206,7604229~7604230,7604233~7604233,7604235~7604235,7604239~7604241,655360~1451319,704~7604998,
10,0,0,795960,704,7604413~7604419,7604950~7604951,7605016~7605017,7605020~7605020,7605484~7605484,7605639~7605642,655360~1451319,735~7606401,
10,0,0,795960,735,7605926~7605928,7606054~7606056,7606065~7606066,7606119~7606119,7606359~7606360,7606364~7606366,655360~1451319,756~7607314,
10,0,0,795960,756,7606622~7606623,7606625~7606627,7606738~7606741,7606799~7606800,7606895~7606895,7606897~7606898,655360~1451319,775~7607677,
10,0,0,795960,775,7643215~7643220,7643761~7643770,7643797~7643801,7643828~7643830,7644052~7644061,7644189~7644192,655360~1451319,824~7645028,
10,0,0,795960,824,7644565~7644568,7644943~7644944,7645356~7645365,7645418~7645420,7645669~7645669,7645673~7645687,655360~1451319,869~7646570,
10,0,0,795960,869,7645772~7645785,7645809~7645820,7645910~7645914,7645994~7646007,0~-1,0~-1,655360~1851645,200~7176868,
10,0,0,1196286,200,7176792~7176812,7177838~7177863,7207560~7207587,7207592~7207603,0~-1,0~-1,655360~1851690,42~7282350,
10,0,0,1196331,42,7282322~7282329,7282331~7282331,7282383~7282383,7282436~7282437,7282439~7282439,7282459~7282459,655360~1851690,66~7282528,
10,0,0,1196331,66,7282477~7282478,7282496~7282496,7282538~7282540,7282545~7282546,7282585~7282585,7282591~7282592,655360~1851690,81~7282698,
10,0,0,1196331,81,7282645~7282645,7282653~7282653,7282658~7282659,7282762~7282763,7282768~7282768,7282773~7282773,655360~1851690,93~7282882,
10,0,0,1196331,93,7282797~7282798,7282800~7282800,7282809~7282810,7282828~7282828,7282844~7282845,7282849~7282850,655360~1851690,106~7282961,
10,0,0,1196331,106,7282883~7282883,7282926~7282926,7282968~7282968,7283758~7283763,7283814~7283814,7283818~7283819,655360~1851690,120~7283962,
10,0,0,1196331,120,7283857~7283857,7283862~7283863,7283891~7283891,7283930~7283930,7283961~7283961,7283968~7283969,655360~1851690,130~7284128,
10,0,0,1196331,130,7284431~7284433,7284437~7284437,7284523~7284523,7284527~7284528,7284542~7284542,7284544~7284545,655360~1851690,142~7284713,
10,0,0,1196331,142,7284593~7284593,7284621~7284621,7284676~7284676,7285451~7285451,7285936~7285937,7285944~7285951,655360~1851690,158~7286114,
10,0,0,1196331,158,7286013~7286013,7286241~7286241,7286244~7286245,7286288~7286290,7286409~7286410,7286412~7286414,655360~1851690,172~7286701,
10,0,0,1196331,172,7286750~7286750,7286759~7286761,7286802~7286802,7286814~7286814,7286819~7286819,7286860~7286860,655360~1851690,183~7287158,
10,0,0,1196331,183,7286998~7287000,7287007~7287011,7287014~7287015,7287017~7287018,7287024~7287024,7287034~7287035,655360~1851690,200~7287241,
10,0,0,1196331,200,7287046~7287046,7287048~7287048,7287066~7287067,7287069~7287070,7287197~7287198,7287228~7287229,655360~1851690,212~7287460,
10,0,0,1196331,212,7287291~7287291,7287309~7287310,7287351~7287352,7287361~7287362,7287365~7287365,7287387~7287387,655360~1851690,228~7287747,
10,0,0,1196331,228,7287540~7287543,7287655~7287656,7287694~7287697,7287703~7287704,7287706~7287706,7287709~7287712,655360~1851690,247~7287963,
10,0,0,1196331,247,7287918~7287918,7287941~7287943,7288047~7288047,7288053~7288053,7288095~7288102,7288104~7288104,655360~1851690,270~7288376,
10,0,0,1196331,270,7288193~7288194,7288196~7288196,7288223~7288228,7288257~7288261,7288283~7288287,7288290~7288290,655360~1851690,294~7288587,
10,0,0,1196331,294,7288350~7288350,7288368~7288383,7288398~7288405,7288407~7288407,7288415~7288415,7288418~7288419,655360~1851690,329~7288749,
10,0,0,1196331,329,7288443~7288444,7288447~7288447,7288510~7288515,7288521~7288521,7288540~7288542,7288544~7288544,655360~1851690,345~7288904,
10,0,0,1196331,345,7288638~7288638,7288643~7288643,7288842~7288842,7288850~7288850,7288862~7288862,7288913~7288914,655360~1851690,355~7289279,
10,0,0,1196331,355,7288942~7288942,7288951~7288951,7289000~7289000,7289115~7289115,7289131~7289131,7289145~7289145,655360~1851690,365~7289516,
10,0,0,1196331,365,7289167~7289167,7289169~7289169,7289190~7289191,7289200~7289200,7289248~7289249,7289252~7289253,655360~1851690,377~7289649,
10,0,0,1196331,377,7289306~7289306,7289309~7289309,7289327~7289331,7289338~7289339,7289347~7289349,7289352~7289352,655360~1851690,395~7289791,
10,0,0,1196331,395,7289436~7289437,7289777~7289781,7289808~7289808,7289813~7289814,7289957~7289957,7289959~7289960,655360~1851690,411~7290378,
10,0,0,1196331,411,7290032~7290033,7290044~7290046,7290049~7290051,7290053~7290053,7290063~7290063,7290065~7290068,655360~1851690,431~7290537,
10,0,0,1196331,431,7290140~7290140,7290143~7290151,7290153~7290155,7290157~7290157,7290223~7290224,7290240~7290240,655360~1851690,451~7290694,
10,0,0,1196331,451,7290274~7290274,7290285~7290287,7290299~7290299,7290308~7290308,7290318~7290320,7290324~7290325,655360~1851690,464~7290870,
10,0,0,1196331,464,7290493~7290493,7290495~7290496,7290498~7290500,7290509~7290510,7290520~7290520,7290546~7290546,655360~1851690,484~7291166,
10,0,0,1196331,484,7290928~7290928,7290941~7290941,7290957~7290958,7291002~7291003,7291006~7291010,7291028~7291028,655360~1851690,499~7291551,
10,0,0,1196331,499,7291127~7291127,7291130~7291131,7291133~7291133,7291187~7291187,7291189~7291189,7291191~7291192,655360~1851690,509~7291702,
10,0,0,1196331,509,7291315~7291316,7291328~7291330,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,
10,0,0,5936432,21,8525186~8525186,8525189~8525189,8525275~8525275,8525277~8525277,8525609~8525609,8525618~8525618,655360~6591791,29~8525723,
10,0,0,5936432,29,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,655360~6666938,58~7595078,
10,0,0,6011579,58,7595122~7595122,7595271~7595274,7595315~7595315,7596111~7596111,7596882~7596882,7598374~7598375,655360~6666938,70~7598697,
10,0,0,6011579,70,7598702~7598702,7598715~7598715,7598717~7598718,7598720~7598720,7598752~7598756,7628466~7628504,655360~6666938,121~7628718,
10,0,0,6011579,121,7628794~7628795,7628865~7628876,7629242~7629242,7632234~7632247,7645864~7645903,7645905~7645909,655360~6666978,17~7594516,
10,0,0,6011619,17,7594523~7594523,7594849~7594851,7594984~7594984,7598632~7598632,7598728~7598728,7598864~7598867,655360~6666978,30~7598930,
10,0,0,6011619,30,7598908~7598910,7598931~7598936,7598969~7598971,7632995~7633014,7633030~7633030,7633050~7633050,655360~6666978,68~7633135,
10,0,0,6011619,68,7633350~7633350,7633359~7633359,7633641~7633641,7633762~7633762,7633774~7633775,7634090~7634093,655360~6666978,81~7634658,
10,0,0,6011619,81,7634617~7634620,0~-1,0~-1,0~-1,0~-1,0~-1,655360~6666981,21~7594486,
10,0,0,6011622,21,7594556~7594556,7594612~7594617,7594705~7594705,7594744~7594747,7594848~7594848,7594852~7594852,655360~6666981,42~7598515,
10,0,0,6011622,42,7598626~7598626,7598697~7598697,7598719~7598719,7598832~7598836,7598862~7598863,7598900~7598900,655360~6666981,57~7598960,
10,0,0,6011622,57,7598927~7598927,7598937~7598937,7598945~7598945,7598958~7598968,7598972~7598972,7599401~7599405,655360~6666981,80~7599851,
10,0,0,6011622,80,7599892~7599892,7599894~7599894,7599987~7599991,0~-1,0~-1,0~-1,655360~6684988,6401~15857073,
10,0,0,6029629,6401,15857626~15859417,15859585~15862656,15865728~15867263,15913002~15913513,16066473~16066728,16207601~16207856,655360~6684988,14337~16232226,
10,0,0,6029629,14337,16692630~16693397,16766943~16767710,16775415~16775926,16776202~16776713,16884498~16884753,16885924~16886179,655360~6684988,18177~17285629,
10,0,0,6029629,18177,0~-1,0~-1,0~-1,0~-1,0~-1,0~-1,655360~6694202,113~9181671,
10,0,0,6038843,113,9181602~9181604,9181738~9181757,9181767~9181769,9197719~9197721,9197752~9197775,9197851~9197853,655360~6694202,182~9198215,
10,0,0,6038843,182,9198093~9198099,9198102~9198104,9198110~9198112,9198132~9198157,9198217~9198223,9198383~9198385,655360~6694202,283~9198840,
10,0,0,6038843,283,9207705~9207707,9207726~9207728,9240384~9240390,9240530~9240532,9240560~9240566,9240590~9240598,655360~6694202,338~9273832,
10,0,0,6038843,338,9273963~9273965,9274942~9274961,9274967~9274969,9275051~9275053,9275213~9275258,9275269~9275271,655360~6694202,427~9275859,
10,0,0,6038843,427,9275935~9275944,9275949~9275951,9277562~9277650,9289215~9289217,9306264~9306289,9306544~9306550,655360~6694202,594~9307965,
10,0,0,6038843,594,9321511~9321543,0~-1,0~-1,0~-1,0~-1,0~-1,655360~6698457,46849~17595018,
10,0,0,6043098,46849,17596419~17601538,17601758~17604317,17604499~17629074,17629220~17630499,17633763~17634018,17635304~17636071,655360~6698457,129281~17767136,
10,0,0,6043098,129281,17642266~17642521,17659874~17661665,17661957~17663236,17668077~17670124,17676559~17676814,17678952~17679719,655360~6698457,136193~17818622,
10,0,0,6043098,136193,17694731~17695498,17714095~17715374,17715523~17727298,17728237~17760236,17760276~17778707,17778710~17781525,655360~6698457,208897~17990426,
10,0,0,6043098,208897,17812166~17819589,17819840~17825471,17826217~17826728,17826828~17846282,0~-1,0~-1,655360~6698477,152833~19228869,
10,0,0,6043118,152833,19105118~19120476,0~-1,0~-1,0~-1,0~-1,0~-1,655360~6698486,61441~19295863,
10,0,0,6043127,61441,19240745~19241000,19241097~19242120,19242169~19267512,19268024~19300279,19300597~19300852,19300978~19301745,655360~6698486,121857~19423611,
10,0,0,6043127,121857,19303321~19323032,19333147~19333658,19334076~19334331,19334690~19335969,19336133~19337412,19337587~19365746,655360~6698486,174081~19540193,
10,0,0,6043127,174081,19368558~19370861,19371282~19371537,19371663~19371918,19372119~19389781,0~-1,0~-1,655360~8382422,514~7722674,
10,0,0,7727063,514,7726500~7726563,7729906~7729969,7730172~7730235,7737067~7737130,7742177~7742240,7750695~7750758,655360~8382422,1026~7755822,
10,0,0,7727063,1026,7755328~7755391,7756455~7756518,7759839~7759902,7760488~7760551,7760641~7760704,7760735~7760798,655360~8382422,1538~7773434,
10,0,0,7727063,1538,7773363~7773426,7773543~7773606,7773678~7773741,7774029~7774092,7774778~7774841,7774895~7774958,655360~8382422,2050~7777905,
10,0,0,7727063,2050,7804307~7804370,0~-1,0~-1,0~-1,0~-1,0~-1,655360~8382424,1794~8617631,
10,0,0,7727065,1794,8635246~8635501,8642805~8643060,8651094~8651349,8656197~8656452,9175536~9175791,11874284~11874539,655360~8382424,4098~11911136,
10,0,0,7727065,4098,12367826~12368081,12368216~12368471,12449167~12449422,12452209~12452464,0~-1,0~-1,0~-1,0~-1,
10,0,0,679833,11169,8605426~8605437,8605502~8605510,8605548~8605551,8605573~8605588,8605603~8605611,8605633~8605643,655360~1335192,11259~8624391,
10,0,0,679833,11259,8618055~8618106,8630299~8630607,8631211~8631311,8631357~8631396,0~-1,0~-1,655360~1446414,23~7138177,
